 870, -   88 -   97 - -146 
 871, -   38 -   92 -  -49 
 872, -   25 -   94 -  384 
 873, -   71 -   79 - -407 
 874, -    9 -   49 -  439 
 875, -   82 -   18 - -483 
 876, -   53 -   62 -   53 
 877, -   68 -   43 -  373 
 878, -   45 -   30 -  233 
 879, -   82 -   67 -  258 
 880, -   65 -   85 -  303 
 881, -   70 -   41 -  338 
 882, -   39 -   33 - -108 
 883, -   38 -   27 -    7 
 884, -   19 -   62 - -321 
 885, -   93 -   36 -  -30 
 886, -   28 -   36 - -319 
 887, -   90 -   90 - -457 
 888, -   22 -   44 -   36 
 889, -   68 -   65 - -174 
 890, -   46 -   32 -  194 
 891, -   31 -   22 -  -12 
 892, -   29 -    9 - -222 
 893, -   41 -   98 - -415 
 894, -   17 -   75 -  419 
 895, -    7 -   33 -  200 
 896, -   55 -   19 - -218 
 897, -   81 -   51 -  453 
 898, -   99 -   41 -  -80 
 899, -   27 -   69 - -115 
 900, -   78 -   64 -   14 
 901, -  100 -   86 - -181 
 902, -   24 -   32 -  -73 
 903, -   40 -   41 -  322 
 904, -   20 -   36 - -108 
 905, -   43 -   47 -  425 
 906, -   17 -   11 -   60 
 907, -   70 -   72 -  123 
 908, -   75 -   87 - -328 
 909, -   27 -   63 -  220 
 910, -   74 -   88 -  493 
 911, -   16 -   16 - -291 
 912, -   85 -  100 -  467 
 913, -   77 -    3 - -199 
 914, -   26 -   86 -  161 
 915, -   75 -   38 -   22 
 916, -   18 -   95 -  471 
 917, -   56 -  100 -  -86 
 918, -   81 -   26 -  198 
 919, -   22 -   20 -  418 
 920, -   68 -   60 -   67 
 921, -   44 -   80 -  290 
 922, -   96 -   32 -  -18 
 923, -   11 -   77 -  168 
 924, -   43 -   15 - -314 
 925, -   27 -   84 - -104 
 926, -   59 -   24 -  291 
 927, -   34 -   24 -  337 
 928, -   54 -    4 -  -76 
 929, -   88 -   53 -  301 
 930, -   11 -   55 -  118 
 931, -   58 -   58 -  -42 
 932, -   54 -   25 - -235 
 933, -   58 -   85 -   23 
 934, -   37 -   62 -  121 
 935, -    0 -   46 -  181 
 936, -   77 -   81 -  169 
 937, -   11 -   45 -   79 
 938, -    8 -   96 - -487 
 939, -   35 -    2 -  317 
 940, -    4 -   36 - -414 
 941, -   57 -   62 -  406 
 942, -    2 -   77 - -242 
 943, -   15 -    9 -  238 
 944, -   70 -   11 -  -18 
 945, -   79 -   90 -  308 
 946, -   74 -   10 - -170 
 947, -   40 -   98 -  486 
 948, -   94 -   23 -  409 
 949, -   71 -   69 -  452 
 950, -   15 -   60 -    7 
 951, -   26 -    1 -  360 
 952, -   68 -   93 -  253 
 953, -   27 -   28 - -202 
 954, -   31 -   65 -  160 
 955, -    4 -   89 -  311 
 956, -   89 -   38 -  -17 
 957, -   98 -   48 - -447 
 958, -    9 -   59 - -452 
 959, -   89 -   21 -  413 
 960, -   83 -   41 -  474 
 961, -   79 -   51 -   48 
 962, -   70 -   34 -  421 
 963, -   73 -   36 - -358 
 964, -   56 -   26 - -448 
 965, -   96 -    3 - -103 
 966, -   36 -   15 -  360 
 967, -   55 -   44 - -209 
 968, -   93 -   68 - -170 
 969, -   62 -   18 -   92 
 970, -   54 -   69 -  485 
 971, -   65 -   68 -  448 
 972, -   21 -   57 - -392 
 973, -   29 -   32 - -462 
 974, -   20 -   67 - -468 
 975, -   81 -   74 -  -23 
 976, -   73 -   73 -  -13 
 977, -  100 -   73 -   -5 
 978, -   37 -   72 -  230 
 979, -   46 -   33 - -425 
 980, -    6 -   81 -  -56 
 981, -   63 -   78 -  -11 
 982, -   24 -   84 -    2 
 983, -   89 -   51 -  472 
 984, -   74 -   82 -   77 
 985, -   77 -   29 -  401 
 986, -   25 -   86 - -134 
 987, -   57 -   72 -  -40 
 988, -   34 -   16 - -346 
 989, -    1 -   75 -  431 
 990, -   21 -   64 - -200 
 991, -   62 -   18 -  108 
 992, -   63 -   99 - -450 
 993, -   86 -   27 -  113 
 994, -   35 -   17 - -359 
 995, -   52 -    2 -  405 
 996, -   25 -    6 - -406 
 997, -   29 -   23 -  169 
 998, -   86 -   87 -  173 
 999, -   61 -   79 - -489 
1000, -   74 -   53 -  214 
1001, -   53 -   26 - -317 
1002, -   11 -   11 -  360 
1003, -   62 -   27 -   -8 
1004, -   10 -   66 -  -61 
1005, -   45 -    8 - -112 
1006, -   69 -   71 -  128 
1007, -   37 -   50 -  242 
1008, -   55 -    2 -  107 
1009, -   40 -    4 -   25 
1010, -   49 -    4 -  -41 
1011, -   24 -   16 - -106 
1012, -   90 -   52 -  103 
1013, -   47 -   59 -  112 
1014, -   46 -   53 -   28 
1015, -   62 -   26 -  108 
1016, -   56 -   59 -   25 
1017, -   23 -   28 -  -17 
1018, -   81 -   28 -  216 
1019, -    2 -   69 - -205 
1020, -   74 -   54 -   77 
1021, -    2 -   28 -  -45 
1022, -   10 -   74 -  474 
1023, -   83 -   11 - -441 
1024, -   20 -   31 -  218 
1025, -   72 -   82 - -116 
1026, -   84 -   10 -  -14 
1027, -   41 -   45 - -485 
1028, -   54 -   99 - -108 
1029, -   63 -   15 -  -57 
1030, -   26 -   46 -  451 
1031, -  100 -   80 - -471 
1032, -   11 -   99 -  283 
1033, -   74 -   25 -  467 
1034, -   31 -   69 -  439 
1035, -   13 -   94 -  -30 
1036, -   94 -   77 -  313 
1037, -    7 -   80 -  352 
1038, -   37 -   23 -  108 
1039, -   87 -   20 - -476 
1040, -   71 -   22 - -154 
1041, -   46 -   94 -  272 
1042, -   40 -   91 -  -59 
1043, -   91 -   11 -  479 
1044, -   65 -   45 -    2 
1045, -   68 -   57 - -175 
1046, -   33 -   10 - -433 
1047, -   92 -   40 -   92 
1048, -  100 -   69 - -121 
1049, -   38 -    5 -   63 
1050, -   47 -   95 -  422 
1051, -   12 -   12 -  283 
1052, -   52 -   31 -  -53 
1053, -   21 -   55 -  438 
1054, -   94 -   52 -  354 
1055, -   97 -   55 -   93 
1056, -   17 -   69 -  196 
1057, -   12 -   40 - -120 
1058, -   29 -   37 -  374 
1059, -   79 -   15 -  174 
1060, -   37 -   36 -  200 
1061, -   69 -   43 - -220 
1062, -    1 -   48 - -104 
1063, -   65 -   43 -   94 
1064, -   82 -  100 - -138 
1065, -   57 -   17 -  191 
1066, -   11 -   23 -  372 
1067, -   37 -   92 -  276 
1068, -   42 -    3 - -283 
1069, -   58 -   37 -  288 
1070, -   25 -   51 -  331 
1071, -   19 -   47 - -186 
1072, -   84 -   86 -  448 
1073, -   29 -   61 -  -34 
1074, -   97 -   93 -  283 
1075, -   40 -    4 -  476 
1076, -   52 -   52 - -210 
1077, -   71 -   12 -   70 
1078, -   65 -   83 - -430 
1079, -   93 -   85 -  417 
1080, -   65 -   26 -   62 
1081, -   76 -   21 - -392 
1082, -   39 -   70 -  158 
1083, -   46 -    0 - -316 
1084, -   50 -   17 -   88 
1085, -   10 -    4 - -170 
1086, -    5 -   52 -  469 
1087, -   65 -   44 - -157 
1088, -   55 -   21 -  349 
1089, -   92 -    2 - -247 
1090, -   13 -   10 - -376 
1091, -   56 -   46 - -170 
1092, -   66 -   57 -   46 
1093, -   57 -   66 -  322 
1094, -   36 -   35 - -203 
1095, -   72 -   36 - -267 
1096, -    5 -    6 -  168 
1097, -   84 -    6 -  163 
1098, -   73 -   51 -  -82 
1099, -   25 -   36 - -417 
1100, -   84 -   21 -  102 
1101, -    7 -   22 - -116 
1102, -   49 -   18 -  362 
1103, -    2 -    7 - -129 
1104, -   53 -   61 -  182 
1105, -   24 -   69 -  489 
1106, -   28 -   51 -  277 
1107, -   69 -   81 - -371 
1108, -   57 -   74 - -441 
1109, -   20 -   28 - -225 
1110, -   66 -   55 -  138 
1111, -    1 -   88 -  -58 
1112, -   90 -    1 -  430 
1113, -   64 -   64 -  -71 
1114, -   67 -   79 - -312 
1115, -    0 -   66 -  328 
1116, -   81 -   39 -  -94 
1117, -   23 -   93 -  347 
1118, -   48 -   80 -  -30 
1119, -  100 -   69 - -268 
1120, -  100 -   65 -  127 
1121, -    2 -   16 -  -23 
1122, -   71 -   31 - -254 
1123, -   14 -   77 -  107 
1124, -   72 -   19 -  492 
1125, -   12 -   57 -  -27 
1126, -   57 -   13 -  248 
1127, -   57 -   57 -  144 
1128, -   76 -   88 - -402 
1129, -   82 -   88 - -331 
1130, -   95 -   44 -  334 
1131, -   59 -   67 -  232 
1132, -   82 -   28 -  296 
1133, -   13 -   21 -  -77 
1134, -   91 -   68 -  -73 
1135, -   19 -   47 -  145 
1136, -   55 -   63 -  -41 
1137, -   59 -   75 -  -11 
1138, -   71 -   29 -  -26 
1139, -   33 -   97 -  -39 
1140, -   77 -   78 -  198 
1141, -   91 -   23 - -430 
1142, -   51 -   52 - -281 
1143, -   55 -   65 - -128 
1144, -    8 -   67 -  289 
1145, -   20 -   21 -  160 
1146, -    3 -   44 - -313 
1147, -   40 -   18 - -128 
1148, -   72 -    6 -   95 
1149, -   73 -   35 - -291 
1150, -   39 -   80 - -286 
1151, -   55 -   25 -  484 
1152, -    4 -   61 - -458 
1153, -   82 -   76 - -377 
1154, -   87 -   25 -  229 
1155, -   83 -   20 - -228 
1156, -   39 -   44 -  121 
1157, -   28 -    3 -  376 
1158, -   40 -   54 -  147 
1159, -   36 -   83 - -462 
1160, -   14 -   84 - -138 
1161, -   37 -  100 - -360 
1162, -   91 -   81 -  301 
1163, -   42 -   18 -  186 
1164, -   61 -   21 -   64 
1165, -   72 -   37 -  403 
1166, -   11 -   43 -   93 
1167, -   28 -   21 -  332 
1168, -   97 -   22 - -144 
1169, -   82 -   38 - -375 
1170, -   94 -   92 - -393 
1171, -   19 -   69 - -300 
1172, -   34 -    0 -  468 
1173, -   71 -   46 - -496 
1174, -   29 -   83 -  183 
1175, -   51 -   24 - -432 
1176, -   27 -   49 - -166 
1177, -   83 -   81 - -397 
1178, -   55 -   88 -  -37 
1179, -   21 -   79 - -385 
1180, -   64 -   72 -  362 
1181, -   80 -   60 - -172 
1182, -   26 -   38 - -458 
1183, -   37 -   90 -  375 
1184, -   27 -   84 -  194 
1185, -   73 -   89 -  448 
1186, -   66 -   80 -  444 
1187, -   58 -   74 -  208 
1188, -   18 -   54 -  -54 
1189, -   66 -   15 -  401 
1190, -   72 -   34 -  135 
1191, -   16 -   63 -  438 
1192, -   17 -   12 -  202 
1193, -   26 -   18 - -472 
1194, -   61 -   84 -   35 
1195, -   67 -   44 - -460 
1196, -   17 -   99 -  326 
1197, -   20 -   95 - -459 
1198, -    8 -   67 -  335 
1199, -   53 -   16 -  419 
1200, -   16 -   79 - -381 
1201, -   68 -   45 -  -46 
1202, -   52 -   83 -  105 
1203, -   47 -   91 -  324 
1204, -    6 -   46 -  277 
1205, -   86 -   21 -  283 
1206, -   51 -   29 -  192 
1207, -   74 -   55 -   35 
1208, -   76 -   16 -  417 
1209, -    6 -   77 - -180 
1210, -    6 -   90 -  424 
1211, -   63 -   47 -  174 
1212, -   75 -    0 - -290 
1213, -   15 -   34 -  381 
1214, -   31 -   36 -  284 
1215, -   48 -   81 -  -42 
1216, -    7 -   45 -  366 
1217, -   31 -   97 - -400 
1218, -   55 -   93 -  385 
1219, -   82 -   35 -  401 
1220, -   59 -   61 - -225 
1221, -    5 -   82 -   92 
1222, -   19 -   88 - -296 
1223, -    0 -   72 -  158 
1224, -    1 -   42 -  387 
1225, -   94 -   57 - -253 
1226, -   64 -   38 -  358 
1227, -   66 -   98 - -218 
1228, -   89 -   84 - -469 
1229, -   31 -   10 - -398 
1230, -   28 -    9 -   67 
1231, -    8 -   66 -  373 
1232, -   99 -    0 - -125 
1233, -   87 -   63 - -372 
1234, -   81 -   69 - -374 
1235, -    2 -   39 - -201 
1236, -   63 -    7 -  234 
1237, -   58 -   77 -  116 
1238, -   57 -   70 -  410 
1239, -   64 -    8 -  151 
1240, -   63 -   65 -  194 
1241, -   62 -   28 -  457 
1242, -   45 -   75 - -465 
1243, -   40 -   68 - -136 
1244, -   59 -   61 - -273 
1245, -   77 -   50 - -348 
1246, -   41 -    3 -  324 
1247, -   17 -   55 - -400 
1248, -   46 -   23 -   42 
1249, -   57 -   72 - -231 
1250, -   34 -   44 -   73 
1251, -   34 -   55 -   57 
1252, -   45 -   97 -  411 
1253, -   57 -   99 -  -30 
1254, -   31 -   73 - -143 
1255, -    8 -   69 -  494 
1256, -   46 -   72 -  253 
1257, -   36 -   91 -  227 
1258, -   50 -   54 -  282 
1259, -   97 -   44 - -456 
1260, -   39 -   16 -   36 
1261, -   96 -   76 -  459 
1262, -   70 -   27 -  266 
1263, -    2 -   38 - -445 
1264, -   31 -   69 - -238 
1265, -   85 -   57 -  338 
1266, -   22 -   19 -  344 
1267, -   97 -   49 -  353 
1268, -   24 -   59 -  344 
1269, -   82 -   58 -  304 
1270, -    5 -   77 - -421 
1271, -   19 -   54 -   17 
1272, -   87 -   39 -  -23 
1273, -   84 -   65 - -286 
1274, -   20 -   70 -  263 
1275, -   45 -   16 - -366 
1276, -   78 -   11 -  252 
1277, -   22 -   73 -  359 
1278, -   26 -   30 -  187 
1279, -   63 -   70 -  286 
1280, -   35 -   97 -  212 
1281, -   10 -    3 -   26 
1282, -    8 -   84 -   65 
1283, -   34 -   57 -  270 
1284, -   30 -   77 -   76 
1285, -   24 -    8 - -384 
1286, -   62 -   38 - -447 
1287, -   39 -    3 -  175 
1288, -   89 -    1 -   63 
1289, -   94 -   75 - -244 
1290, -   30 -   47 - -463 
1291, -    0 -    3 -  228 
1292, -   33 -   49 -  130 
1293, -   20 -   78 -   26 
1294, -   39 -   87 -  447 
1295, -    6 -   31 - -375 
1296, -    4 -   13 -   99 
1297, -   57 -   40 -   -3 
1298, -   99 -   58 - -360 
1299, -   42 -   92 - -430 
1300, -   97 -   17 -  128 
1301, -    4 -    5 -  315 
1302, -   32 -   51 - -370 
1303, -   51 -   13 -  371 
1304, -   69 -   94 -   74 
1305, -   65 -   10 -  -37 
1306, -    6 -   30 -  356 
1307, -   53 -    4 -  388 
1308, -   92 -   86 -    1 
1309, -   24 -   62 -   38 
1310, -   65 -   85 - -401 
1311, -   75 -   31 - -193 
1312, -   98 -   92 -  -50 
1313, -   79 -   33 -  259 
1314, -  100 -   21 -  134 
1315, -   41 -   94 -   50 
1316, -   98 -   96 - -475 
1317, -   94 -    2 -  486 
1318, -   31 -   88 -  -47 
1319, -   55 -   82 -  219 
1320, -    4 -   93 -  288 
1321, -    7 -    4 - -293 
1322, -    6 -   87 -  160 
1323, -    5 -   97 -  164 
1324, -   26 -   20 - -490 
1325, -   44 -   71 - -304 
1326, -    3 -    7 -  181 
1327, -   79 -   45 -  451 
1328, -    0 -   61 - -237 
1329, -    0 -   14 - -157 
1330, -  100 -    1 -  -50 
1331, -   75 -   24 -  286 
1332, -   62 -  100 -   20 
1333, -   79 -   64 - -427 
1334, -   69 -   85 - -467 
1335, -   94 -   14 -   -5 
1336, -   99 -   24 - -157 
1337, -   50 -    2 - -302 
1338, -   49 -   23 -  -61 
1339, -   57 -    4 - -464 
1340, -   13 -   87 - -255 
1341, -    6 -   30 - -128 
1342, -   86 -    7 - -312 
1343, -   94 -   56 -   56 
1344, -   50 -   41 - -171 
1345, -   21 -   61 - -229 
1346, -   34 -    8 -  -47 
1347, -   27 -   37 -  124 
1348, -   22 -   40 -  -35 
1349, -   77 -   28 - -366 
1350, -   45 -   93 -  -76 
1351, -   53 -   34 -  161 
1352, -   38 -   82 -   40 
1353, -   94 -   92 - -276 
1354, -   36 -   70 - -171 
1355, -   72 -  100 - -395 
1356, -   77 -   58 - -498 
1357, -   87 -    1 -   29 
1358, -   51 -   69 - -249 
1359, -   54 -   36 -  -31 
1360, -   33 -   74 -  411 
1361, -   60 -   35 -   39 
1362, -   96 -   39 - -426 
1363, -   53 -   69 - -232 
1364, -   24 -   47 -  -91 
1365, -   31 -    8 - -192 
1366, -   47 -   23 -  120 
1367, -    6 -    6 -  172 
1368, -   90 -    6 -   11 
1369, -   15 -   55 -  260 
1370, -   22 -   79 -   89 
1371, -   50 -   91 -  296 
1372, -    5 -   53 -  148 
1373, -   44 -   83 -  471 
1374, -   18 -   19 - -153 
1375, -   86 -   45 -  274 
1376, -   53 -    8 -  296 
1377, -   80 -   99 -  281 
1378, -   67 -   85 -  -79 
1379, -    1 -   40 -  228 
1380, -   75 -   26 -  -47 
1381, -   79 -    3 - -169 
1382, -   59 -   15 - -193 
1383, -   88 -   27 - -454 
1384, -   68 -   49 - -488 
1385, -   11 -   78 -  420 
1386, -    6 -    1 -  138 
1387, -   53 -   44 - -379 
1388, -   89 -   30 -  149 
1389, -   34 -    9 -  277 
1390, -   73 -   59 -   89 
1391, -   54 -   12 - -390 
1392, -   67 -   52 -  276 
1393, -   40 -   27 - -118 
1394, -    0 -   20 - -295 
1395, -   83 -   29 - -162 
1396, -   15 -   55 -  -75 
1397, -   87 -   93 -  393 
1398, -   81 -   15 -  281 
1399, -   67 -   32 -  176 
1400, -    1 -   66 - -462 
1401, -   60 -   66 -   10 
1402, -   22 -   35 - -293 
1403, -   38 -   82 - -253 
1404, -   52 -   79 -  450 
1405, -    3 -   69 -  229 
1406, -   10 -   56 - -136 
1407, -   86 -    5 -  455 
1408, -   39 -   92 -   79 
1409, -   14 -    0 - -109 
1410, -   83 -   96 -   97 
1411, -   34 -   24 -  225 
1412, -   72 -   23 - -223 
1413, -    5 -   53 -  235 
1414, -    1 -   85 - -274 
1415, -    9 -   10 - -254 
1416, -   22 -    1 -   -6 
1417, -   72 -   70 -  441 
1418, -   58 -   24 - -431 
1419, -   69 -   83 -  392 
1420, -    9 -   86 -  240 
1421, -   70 -   60 -  227 
1422, -   88 -   22 -  487 
1423, -   64 -    6 -  414 
1424, -   10 -   38 -  312 
1425, -   45 -   24 - -252 
1426, -   52 -   54 -  131 
1427, -   82 -   66 - -304 
1428, -   90 -    7 -   58 
1429, -   50 -   17 - -266 
1430, -    9 -   46 - -398 
1431, -    9 -   60 - -170 
1432, -   17 -   20 -  293 
1433, -   72 -   27 -  -43 
1434, -   61 -   96 -  155 
1435, -   10 -   22 -  322 
1436, -   63 -   95 - -388 
1437, -   87 -   27 - -344 
1438, -   99 -   10 - -382 
1439, -   62 -   90 - -179 
1440, -   73 -   15 -  370 
1441, -    1 -   42 -  -11 
1442, -   63 -   38 -  458 
1443, -   20 -   79 -  409 
1444, -    9 -    0 - -222 
1445, -   56 -   57 -  272 
1446, -   91 -   41 - -236 
1447, -   65 -   36 -    7 
1448, -  100 -   99 - -464 
1449, -   27 -   86 -   13 
1450, -   15 -   59 -  321 
1451, -   49 -   69 -  461 
1452, -   91 -   46 -  181 
1453, -   74 -    4 -    5 
1454, -   74 -   22 - -152 
1455, -   27 -   48 - -290 
1456, -   10 -   74 - -479 
1457, -   59 -   28 - -199 
1458, -   60 -   16 - -241 
1459, -   64 -   76 - -488 
1460, -   38 -   39 -   62 
1461, -   30 -   14 - -175 
1462, -   30 -   46 -   53 
1463, -    5 -   25 -  -89 
1464, -   58 -    9 -  348 
1465, -   43 -   87 -   17 
1466, -   89 -   72 - -448 
1467, -   69 -   69 -  200 
1468, -   50 -   14 -  174 
1469, -   91 -   25 -  250 
1470, -   76 -   74 -  148 
1471, -   17 -   29 -  177 
1472, -   39 -   75 - -168 
1473, -   83 -   34 - -430 
1474, -   53 -   84 - -415 
1475, -   79 -   73 - -164 
1476, -   62 -   85 -  329 
1477, -   92 -    6 - -200 
1478, -   16 -   99 - -232 
1479, -   33 -    8 - -441 
1480, -   16 -   88 -  -79 
1481, -   28 -   96 -   35 
1482, -   35 -    7 -  193 
1483, -   74 -   45 - -484 
1484, -   51 -    0 - -417 
1485, -   66 -   98 - -241 
1486, -   73 -   19 -  319 
1487, -   72 -   27 -  -46 
1488, -   33 -   96 - -161 
1489, -   85 -   27 -   88 
1490, -   54 -   34 -   83 
1491, -   26 -   86 -  -21 
1492, -   31 -    9 - -159 
1493, -   25 -    9 -  138 
1494, -   60 -   13 -  188 
1495, -   57 -   81 - -188 
1496, -   56 -   26 - -225 
1497, -   48 -   15 - -196 
1498, -   19 -   38 - -494 
1499, -   12 -    2 -  296 
1500, -   19 -   20 -  160 
1501, -   98 -   92 - -192 
1502, -   36 -    7 -  459 
1503, -   12 -   56 - -219 
1504, -   37 -   59 -  -45 
1505, -   38 -   50 -  457 
1506, -   57 -   63 -   46 
1507, -   71 -    8 -  122 
1508, -   29 -   30 -  331 
1509, -   20 -   11 -  326 
1510, -   89 -   59 - -143 
1511, -   20 -    2 - -398 
1512, -   34 -   64 - -434 
1513, -   75 -   83 -  152 
1514, -    6 -   70 - -333 
1515, -   95 -   75 - -179 
1516, -   86 -   27 - -132 
1517, -    7 -   51 -   77 
1518, -   70 -   65 -   32 
1519, -   44 -   68 -   -4 
1520, -   81 -   36 -  -13 
1521, -   96 -   21 -  181 
1522, -   22 -   55 -  342 
1523, -   51 -    0 -  -51 
1524, -  100 -   98 -  441 
1525, -    0 -   52 -  366 
1526, -   72 -   96 -  488 
1527, -   83 -   14 - -223 
1528, -   87 -   91 -  429 
1529, -   24 -   29 -  316 
1530, -   22 -   20 -  397 
1531, -   33 -   32 - -255 
1532, -   94 -   60 - -124 
1533, -   94 -   62 - -496 
1534, -   41 -   79 -    3 
1535, -   35 -   62 - -166 
1536, -    9 -   21 -   63 
1537, -   38 -   30 -  472 
1538, -   92 -   63 -  298 
1539, -   22 -   45 -  367 
1540, -   52 -   66 -  235 
1541, -   63 -   34 -  400 
1542, -   65 -   46 - -370 
1543, -   82 -   39 - -438 
1544, -   76 -   45 - -102 
1545, -   46 -   49 - -397 
1546, -   56 -    4 - -280 
1547, -   50 -  100 -  401 
1548, -   29 -   80 -  427 
1549, -   62 -   33 -  -58 
1550, -   29 -   98 -  401 
1551, -   36 -   37 -  341 
1552, -   59 -   82 -  229 
1553, -   36 -   16 - -344 
1554, -   89 -   90 -  252 
1555, -   43 -   28 -  317 
1556, -   22 -   10 -  280 
1557, -   88 -   57 -  283 
1558, -   23 -   49 - -334 
1559, -   49 -   72 -  253 
1560, -   23 -   81 -  385 
1561, -   37 -   41 -  255 
1562, -   12 -   35 -  220 
1563, -   13 -   41 - -258 
1564, -   37 -   80 -   50 
1565, -   38 -  100 - -485 
1566, -   42 -   56 -   33 
1567, -   41 -   82 - -249 
1568, -   16 -   25 -    0 
1569, -   29 -   41 -  253 
1570, -   23 -   72 -  145 
1571, -   51 -    4 -  331 
1572, -   99 -   54 - -457 
1573, -   87 -   37 -  150 
1574, -   74 -   54 -  429 
1575, -   49 -   77 -  303 
1576, -   61 -   68 - -487 
1577, -    2 -   97 -  270 
1578, -    8 -   76 - -439 
1579, -   29 -   48 - -415 
1580, -   54 -   45 -  -65 
1581, -   74 -   79 - -478 
1582, -   62 -   80 -  -16 
1583, -   76 -   80 - -355 
1584, -   59 -   63 - -142 
1585, -   59 -   47 -  184 
1586, -   52 -   37 -  492 
1587, -   43 -   59 -  171 
1588, -    5 -   90 -  419 
1589, -   34 -   21 - -283 
1590, -  100 -   62 -   25 
1591, -   47 -   61 - -140 
1592, -   45 -   11 -  241 
1593, -   58 -   34 - -118 
1594, -   25 -   62 -  305 
1595, -   43 -   21 -  269 
1596, -   84 -   59 -   54 
1597, -   62 -   83 -  -24 
1598, -   65 -    3 -  381 
1599, -   84 -   88 -  410 
1600, -   95 -   70 -  -79 
1601, -   13 -   87 - -465 
1602, -   48 -   26 - -386 
1603, -   20 -   55 - -306 
1604, -   95 -   35 -  262 
1605, -   33 -   72 - -402 
1606, -   73 -   63 -  -80 
1607, -   64 -   76 - -454 
1608, -   38 -   63 - -301 
1609, -   97 -   25 -  -82 
1610, -   81 -   98 -  -10 
1611, -   79 -   15 -  -52 
1612, -   74 -   93 - -415 
1613, -   42 -   66 -  262 
1614, -   40 -   95 - -241 
1615, -   46 -   72 -  477 
1616, -   54 -   40 -   89 
1617, -   50 -   91 -  222 
1618, -   40 -   62 -  486 
1619, -   42 -   24 -  -72 
1620, -    8 -   33 - -439 
1621, -   60 -   84 - -343 
1622, -   36 -   82 - -478 
1623, -   49 -   73 - -126 
1624, -    4 -    3 - -239 
1625, -   99 -   67 -  -45 
1626, -   93 -   96 - -422 
1627, -   26 -   32 -  444 
1628, -   33 -   87 -   85 
1629, -   92 -   50 -  298 
1630, -   10 -   32 -  459 
1631, -   10 -   53 -  467 
1632, -   83 -   69 -  318 
1633, -   47 -   83 -  227 
1634, -   33 -   94 -  282 
1635, -   86 -   68 -  464 
1636, -   70 -   96 -  238 
1637, -   60 -   67 -  -94 
1638, -   59 -   41 -   55 
1639, -   28 -   15 -  -39 
1640, -   99 -   14 -  339 
1641, -   37 -   44 - -446 
1642, -   12 -   75 - -240 
1643, -   87 -   94 -   54 
1644, -   19 -   89 -  439 
1645, -   13 -   99 -  -91 
1646, -   87 -   54 -  153 
1647, -   77 -   33 - -233 
1648, -   19 -    5 -   18 
1649, -   64 -   48 -  -23 
1650, -   34 -   10 -  151 
1651, -   49 -    5 - -176 
1652, -   10 -   45 - -488 
1653, -  100 -   24 - -244 
1654, -   74 -   78 -  321 
1655, -   99 -   48 -  -12 
1656, -   21 -   52 -  305 
1657, -    7 -   45 -  216 
1658, -   83 -   43 - -245 
1659, -   43 -   45 - -146 
1660, -    5 -    6 -  347 
1661, -    4 -   15 -  409 
1662, -   49 -    6 - -287 
1663, -   65 -   33 -  344 
1664, -   54 -   59 -  218 
1665, -    8 -   31 - -351 
1666, -   40 -   36 - -413 
1667, -   59 -   16 -  119 
1668, -   60 -   77 - -476 
1669, -   43 -   15 - -377 
1670, -   49 -   46 - -318 
1671, -    3 -   90 -   25 
1672, -   25 -   51 -  378 
1673, -   20 -   96 -  462 
1674, -    1 -   20 - -434 
1675, -    4 -   25 -  148 
1676, -   55 -   43 - -454 
1677, -   77 -   93 - -113 
1678, -   51 -   38 -   32 
1679, -   81 -   54 - -129 
1680, -    5 -   52 -  -37 
1681, -   31 -   28 - -162 
1682, -   59 -   27 -   -6 
1683, -   72 -   75 - -407 
1684, -   75 -   69 -   99 
1685, -   73 -   62 -  309 
1686, -   83 -   56 -  380 
1687, -   54 -   91 -  -66 
1688, -   94 -   47 -  444 
1689, -   22 -   60 -  268 
1690, -   89 -   22 - -104 
1691, -   58 -   56 - -350 
1692, -   40 -   66 - -330 
1693, -    7 -   17 -  200 
1694, -   30 -   60 -  162 
1695, -   18 -   58 -  259 
1696, -   74 -   79 -   83 
1697, -   46 -   81 -  356 
1698, -    5 -   94 - -127 
1699, -   71 -   75 -  287 
1700, -   42 -   93 -  -73 
1701, -   17 -   98 -  486 
1702, -   29 -   58 -  288 
1703, -   36 -   98 -  337 
1704, -   46 -   65 - -282 
1705, -   98 -   69 -  398 
1706, -   43 -   10 - -367 
1707, -   23 -    1 -  212 
1708, -   90 -   55 -  244 
1709, -   96 -    6 -  102 
1710, -   80 -    8 - -344 
1711, -   53 -   69 - -459 
1712, -   65 -   89 - -236 
1713, -    1 -    4 -  292 
1714, -   67 -   40 -  425 
1715, -   73 -   49 - -295 
1716, -   30 -   78 - -381 
1717, -   94 -   67 -  298 
1718, -   97 -   61 - -324 
1719, -    6 -   32 - -221 
1720, -   74 -   64 - -279 
1721, -   37 -   19 - -102 
1722, -   36 -   67 -   49 
1723, -   89 -   13 -  -14 
1724, -   82 -   75 -   25 
1725, -   83 -   54 -  -68 
1726, -   11 -   48 - -296 
1727, -   92 -   11 - -348 
1728, -   52 -   33 -  101 
1729, -   54 -   95 -  320 
1730, -   54 -    5 -  496 
1731, -   12 -    7 -  -23 
1732, -   10 -   27 - -111 
1733, -    2 -   45 -  435 
1734, -   15 -   22 - -473 
1735, -   60 -   13 -  -94 
1736, -    2 -   69 -  432 
1737, -   47 -   95 - -489 
